image_id,original_query,batch_idx,target_probability,result_rank,is_best_result,full_result_query,predicted_object,bbox_id,predicted_bbox,probability,log_probability,loss,ground_truth_object,ground_truth_bbox_id,is_correct_object,total_results_count,new_vocab_count,new_vocab_items,error
713663,",(,(,(target(X),type(X,~chair)),expression(~hasAttribute,X,~blue)),expression(~behind,X,~desk))",478,1.0,9,False,",(,(,(target(~screen),type(~screen,~chair)),expression(~hasAttribute,~screen,~blue)),expression(~behind,~screen,~desk))",screen,bbox3,"[276, 112, 369, 328]",7.301092620122327e-07,-14.130071640014648,14.130071640014648,chair,bbox2,False,9,0,,
713663,",(,(,(,(,(target(X),type(X,~laptop)),expression(~hasAttribute,X,~black)),expression(~rightOf,X,~chair)),expression(~hasAttribute,~chair,~blue)),expression(~behind,~chair,~desk))",479,1.0,1,True,",(,(,(,(,(target(~laptop),type(~laptop,~laptop)),expression(~hasAttribute,~laptop,~black)),expression(~rightOf,~laptop,~chair)),expression(~hasAttribute,~chair,~blue)),expression(~behind,~chair,~desk))",laptop,bbox4,"[257, 90, 636, 587]",0.0016488476910129755,-6.407678604125977,6.407678604125977,laptop,bbox4,True,3,0,,
713663,",(,(,(,(,(target(X),type(X,~laptop)),expression(~hasAttribute,X,~black)),expression(~rightOf,X,~chair)),expression(~hasAttribute,~chair,~blue)),expression(~behind,~chair,~desk))",479,1.0,2,False,",(,(,(,(,(target(~chair),type(~chair,~laptop)),expression(~hasAttribute,~chair,~black)),expression(~rightOf,~chair,~chair)),expression(~hasAttribute,~chair,~blue)),expression(~behind,~chair,~desk))",chair,bbox2,"[0, 156, 235, 326]",1.8871148329061463e-07,-15.483046531677246,15.483046531677246,laptop,bbox4,False,3,0,,
713663,",(,(,(,(,(target(X),type(X,~laptop)),expression(~hasAttribute,X,~black)),expression(~rightOf,X,~chair)),expression(~hasAttribute,~chair,~blue)),expression(~behind,~chair,~desk))",479,1.0,3,False,",(,(,(,(,(target(~ball),type(~ball,~laptop)),expression(~hasAttribute,~ball,~black)),expression(~rightOf,~ball,~chair)),expression(~hasAttribute,~chair,~blue)),expression(~behind,~chair,~desk))",ball,bbox5,"[767, 230, 61, 56]",1.5245391193154758e-07,-15.696403503417969,15.696403503417969,laptop,bbox4,False,3,0,,
2350019,",(,(,(,(target(X),type(X,~blouse)),expression(~hasAttribute,X,~black)),expression(~leftOf,X,~person)),expression(~rightOf,X,~hand))",480,1.0,1,True,,NONE,,,0.0,-inf,inf,,,,1,1,beerBottle,
285806,",(,(,(,(,(target(X),type(X,~plate)),expression(~hasAttribute,X,~square)),expression(~near,X,~food)),expression(~leftOf,~food,~fork)),expression(~hasAttribute,~fork,~silver))",481,1.0,1,True,",(,(,(,(,(target(~plate),type(~plate,~plate)),expression(~hasAttribute,~plate,~square)),expression(~near,~plate,~food)),expression(~leftOf,~food,~fork)),expression(~hasAttribute,~fork,~silver))",plate,bbox9,"[89, 17, 543, 206]",4.829484692921684e-05,-9.938185691833496,9.938185691833496,plate,bbox9,True,2,0,,
285806,",(,(,(,(,(target(X),type(X,~plate)),expression(~hasAttribute,X,~square)),expression(~near,X,~food)),expression(~leftOf,~food,~fork)),expression(~hasAttribute,~fork,~silver))",481,1.0,2,False,",(,(,(,(,(target(~salad),type(~salad,~plate)),expression(~hasAttribute,~salad,~square)),expression(~near,~salad,~food)),expression(~leftOf,~food,~fork)),expression(~hasAttribute,~fork,~silver))",salad,bbox4,"[0, 332, 331, 496]",1.9278470430525952e-05,-10.856521606445312,10.856521606445312,plate,bbox9,False,2,0,,
2413641,",(,(,(,(,(target(X),type(X,~comforter)),expression(~hasAttribute,X,~pink)),expression(~on,X,~bed)),expression(~with,~bed,~headboard)),expression(~hasAttribute,~headboard,~deep))",482,1.0,1,True,",(,(,(,(,(target(~comforter),type(~comforter,~comforter)),expression(~hasAttribute,~comforter,~pink)),expression(~on,~comforter,~bed)),expression(~with,~bed,~headboard)),expression(~hasAttribute,~headboard,~deep))",comforter,bbox1,"[66, 129, 408, 212]",1.0,0.0,-0.0,comforter,bbox1,True,2,0,,
2413641,",(,(,(,(,(target(X),type(X,~comforter)),expression(~hasAttribute,X,~pink)),expression(~on,X,~bed)),expression(~with,~bed,~headboard)),expression(~hasAttribute,~headboard,~deep))",482,1.0,2,False,",(,(,(,(,(target(~pillow),type(~pillow,~comforter)),expression(~hasAttribute,~pillow,~pink)),expression(~on,~pillow,~bed)),expression(~with,~bed,~headboard)),expression(~hasAttribute,~headboard,~deep))",pillow,bbox4,"[5, 163, 80, 78]",0.05897597878481889,-2.830625057220459,2.830625057220459,comforter,bbox1,False,2,0,,
2394845,",(,(,(,(target(X),type(X,~building)),expression(~hasAttribute,X,~concrete)),expression(~rightOf,X,~face)),expression(~covered,~face,~true))",483,1.0,1,True,,NONE,,,0.0,-inf,inf,,,,1,0,,
2319999,",(,(,(,(target(X),type(X,~tree)),expression(~hasAttribute,X,~tall)),expression(~rightOf,X,~tree)),expression(~type,~tree,~pine))",484,1.0,1,True,,NONE,,,0.0,-inf,inf,,,,1,0,,
2386936,",(,(,(,(,(,(target(X),type(X,~elephant)),expression(~hasAttribute,X,~young)),expression(~in,X,~grass)),expression(~hasAttribute,~grass,~short)),expression(~near,X,~fence)),expression(~hasAttribute,~fence,~black))",485,1.0,1,True,",(,(,(,(,(,(target(~elephant),type(~elephant,~elephant)),expression(~hasAttribute,~elephant,~young)),expression(~in,~elephant,~grass)),expression(~hasAttribute,~grass,~short)),expression(~near,~elephant,~fence)),expression(~hasAttribute,~fence,~black))",elephant,bbox1,"[194, 68, 137, 237]",0.968387553835953,-0.0321229062974453,0.0321229062974453,elephant,bbox9,True,1,0,,
2374087,",(,(,(,(target(X),type(X,~bus)),expression(~hasAttribute,X,~yellow)),expression(~leftOf,X,~pole)),expression(~rightOf,~pole,~road))",486,1.0,1,True,,NONE,,,0.0,-inf,inf,,,,1,0,,
2374087,",(,(,(,(target(X),type(X,~sign)),expression(~hasAttribute,X,~green)),expression(~rightOf,X,~sky)),expression(~on,X,~pole))",487,1.0,1,True,",(,(,(,(target(~sign),type(~sign,~sign)),expression(~hasAttribute,~sign,~green)),expression(~rightOf,~sign,~sky)),expression(~on,~sign,~pole))",sign,bbox1,"[420, 22, 57, 76]",0.001973181766482905,-6.228107929229736,6.228107929229736,sign,bbox2,True,1,0,,
2394889,",(,(,(target(X),type(X,~person)),expression(~hasAttribute,X,~standing)),expression(~wearing,X,~shirt))",488,1.0,1,True,",(,(,(target(~guy),type(~guy,~person)),expression(~hasAttribute,~guy,~standing)),expression(~wearing,~guy,~shirt))",guy,bbox1,"[26, 96, 125, 402]",0.0024564455338830175,-6.009039878845215,6.009039878845215,guy,bbox1,True,8,1,cans,
2394889,",(,(,(target(X),type(X,~person)),expression(~hasAttribute,X,~standing)),expression(~wearing,X,~shirt))",488,1.0,2,False,",(,(,(target(~speaker),type(~speaker,~person)),expression(~hasAttribute,~speaker,~standing)),expression(~wearing,~speaker,~shirt))",speaker,bbox13,"[330, 307, 45, 97]",0.00021507396199569958,-8.444528579711914,8.444528579711914,guy,bbox1,False,8,1,cans,
2394889,",(,(,(target(X),type(X,~person)),expression(~hasAttribute,X,~standing)),expression(~wearing,X,~shirt))",488,1.0,3,False,",(,(,(target(~box),type(~box,~person)),expression(~hasAttribute,~box,~standing)),expression(~wearing,~box,~shirt))",box,bbox12,"[0, 300, 53, 84]",7.227072649948156e-05,-9.535091400146484,9.535091400146484,guy,bbox1,False,8,1,cans,
2394889,",(,(,(target(X),type(X,~person)),expression(~hasAttribute,X,~standing)),expression(~wearing,X,~shirt))",488,1.0,4,False,",(,(,(target(~shorts),type(~shorts,~person)),expression(~hasAttribute,~shorts,~standing)),expression(~wearing,~shorts,~shirt))",shorts,bbox3,"[151, 281, 87, 103]",9.34771590810845e-06,-11.580378532409668,11.580378532409668,guy,bbox1,False,8,1,cans,
2394889,",(,(,(target(X),type(X,~person)),expression(~hasAttribute,X,~standing)),expression(~wearing,X,~shirt))",488,1.0,5,False,",(,(,(target(~tan),type(~tan,~person)),expression(~hasAttribute,~tan,~standing)),expression(~wearing,~tan,~shirt))",tan,att6,attribute,8.904685555235454e-06,-11.62893295288086,11.62893295288086,guy,bbox1,False,8,1,cans,
2394889,",(,(,(target(X),type(X,~person)),expression(~hasAttribute,X,~standing)),expression(~wearing,X,~shirt))",488,1.0,6,False,",(,(,(target(~standing),type(~standing,~person)),expression(~hasAttribute,~standing,~standing)),expression(~wearing,~standing,~shirt))",standing,att1,attribute,5.653516146037103e-06,-12.083232879638672,12.083232879638672,guy,bbox1,False,8,1,cans,
2394889,",(,(,(target(X),type(X,~person)),expression(~hasAttribute,X,~standing)),expression(~wearing,X,~shirt))",488,1.0,7,False,",(,(,(target(~cellPhone),type(~cellPhone,~person)),expression(~hasAttribute,~cellPhone,~standing)),expression(~wearing,~cellPhone,~shirt))",cellPhone,bbox8,"[295, 467, 25, 27]",3.754284492859317e-06,-12.492612838745117,12.492612838745117,guy,bbox1,False,8,1,cans,
2394889,",(,(,(target(X),type(X,~person)),expression(~hasAttribute,X,~standing)),expression(~wearing,X,~shirt))",488,1.0,8,False,",(,(,(target(~cans),type(~cans,~person)),expression(~hasAttribute,~cans,~standing)),expression(~wearing,~cans,~shirt))",cans,bbox6,"[267, 391, 78, 74]",2.837766206107927e-06,-12.772493362426758,12.772493362426758,guy,bbox1,False,8,1,cans,
2411015,",(,(,(,(target(X),type(X,~elephant)),expression(~hasAttribute,X,~adult)),expression(~leftOf,X,~rock)),expression(~hasAttribute,~rock,~gray))",489,1.0,1,True,",(,(,(,(target(~elephant),type(~elephant,~elephant)),expression(~hasAttribute,~elephant,~adult)),expression(~leftOf,~elephant,~rock)),expression(~hasAttribute,~rock,~gray))",elephant,bbox4,"[143, 88, 221, 300]",0.002121691947871607,-6.15554141998291,6.15554141998291,elephant,bbox4,True,1,0,,
2361574,",(,(,(,(target(X),type(X,~tree)),expression(~hasAttribute,X,~tall)),expression(~leftOf,X,~coat)),expression(~hasAttribute,~coat,~black))",490,1.0,1,True,",(,(,(,(target(~tree),type(~tree,~tree)),expression(~hasAttribute,~tree,~tall)),expression(~leftOf,~tree,~coat)),expression(~hasAttribute,~coat,~black))",tree,bbox5,"[160, 2, 17, 158]",3.582233467884753e-06,-12.53952407836914,12.53952407836914,trees,bbox3,False,2,0,,
2361574,",(,(,(,(target(X),type(X,~tree)),expression(~hasAttribute,X,~tall)),expression(~leftOf,X,~coat)),expression(~hasAttribute,~coat,~black))",490,1.0,2,False,",(,(,(,(target(~trees),type(~trees,~tree)),expression(~hasAttribute,~trees,~tall)),expression(~leftOf,~trees,~coat)),expression(~hasAttribute,~coat,~black))",trees,bbox3,"[7, 0, 45, 258]",3.582233467884753e-06,-12.53952407836914,12.53952407836914,trees,bbox3,True,2,0,,
2361574,",(,(,(target(X),type(X,~trunk)),expression(~hasAttribute,X,~brown)),expression(~leftOf,X,~person))",491,1.0,1,True,",(,(,(target(~treeTrunk),type(~treeTrunk,~trunk)),expression(~hasAttribute,~treeTrunk,~brown)),expression(~leftOf,~treeTrunk,~person))",treeTrunk,bbox1,"[73, 0, 49, 245]",8.587293593978726e-06,-11.665226936340332,11.665226936340332,treeTrunk,bbox1,True,1,0,,
2364364,",(,(,(,(target(X),type(X,~bus)),expression(~hasAttribute,X,~gray)),expression(~leftOf,X,~frame)),expression(~hasAttribute,~frame,~steel))",492,1.0,1,True,",(,(,(,(target(~bus),type(~bus,~bus)),expression(~hasAttribute,~bus,~gray)),expression(~leftOf,~bus,~frame)),expression(~hasAttribute,~frame,~steel))",bus,bbox4,"[340, 229, 32, 74]",0.0020701162603109086,-6.180150508880615,6.180150508880615,bus,bbox12,True,2,0,,
2364364,",(,(,(,(target(X),type(X,~bus)),expression(~hasAttribute,X,~gray)),expression(~leftOf,X,~frame)),expression(~hasAttribute,~frame,~steel))",492,1.0,2,False,",(,(,(,(target(~wheel),type(~wheel,~bus)),expression(~hasAttribute,~wheel,~gray)),expression(~leftOf,~wheel,~frame)),expression(~hasAttribute,~frame,~steel))",wheel,bbox21,"[229, 298, 45, 126]",0.0014687745375720866,-6.523326873779297,6.523326873779297,bus,bbox12,False,2,0,,
2334053,",(,(,(,(,(,(target(X),type(X,~cat)),expression(~hasAttribute,X,~white)),expression(~rightOf,X,~wall)),expression(~hasAttribute,~wall,~white)),expression(~on,X,~box)),expression(~hasAttribute,~box,~black))",493,1.0,1,True,",(,(,(,(,(,(target(~cat),type(~cat,~cat)),expression(~hasAttribute,~cat,~white)),expression(~rightOf,~cat,~wall)),expression(~hasAttribute,~wall,~white)),expression(~on,~cat,~box)),expression(~hasAttribute,~box,~black))",cat,bbox3,"[53, 65, 158, 220]",0.0008169170863120966,-7.109972953796387,7.109972953796387,cat,bbox3,True,1,1,rainbowColored,
2348442,",(,(,(target(X),type(X,~chair)),expression(~hasAttribute,X,~blue)),expression(~leftOf,X,~jacket))",494,1.0,1,True,",(,(,(target(~chair),type(~chair,~chair)),expression(~hasAttribute,~chair,~blue)),expression(~leftOf,~chair,~jacket))",chair,bbox4,"[243, 208, 115, 129]",0.0020701162603109086,-6.180150508880615,6.180150508880615,chair,bbox4,True,1,0,,
2381908,",(,(,(,(,(,(target(X),type(X,~fruit)),expression(~hasAttribute,X,~yellow)),expression(~leftOf,X,~basket)),expression(~hasAttribute,~basket,~large)),expression(~on,~basket,~table)),expression(~hasAttribute,~table,~shiny))",495,1.0,1,True,",(,(,(,(,(,(target(~fruit),type(~fruit,~fruit)),expression(~hasAttribute,~fruit,~yellow)),expression(~leftOf,~fruit,~basket)),expression(~hasAttribute,~basket,~large)),expression(~on,~basket,~table)),expression(~hasAttribute,~table,~shiny))",fruit,bbox5,"[67, 142, 84, 118]",0.002114003826905324,-6.1591715812683105,6.1591715812683105,fruit,bbox5,True,1,0,,
2389372,",(,(,(,(target(X),type(X,~blind)),expression(~hasAttribute,X,~white)),expression(~covering,X,~window)),expression(~rightOf,X,~shelf))",496,1.0,1,True,,NONE,,,0.0,-inf,inf,,,,1,2,sheets;dvds,
2381903,",(,(,(target(X),type(X,~wire)),expression(~hasAttribute,X,~barbed)),expression(~on,X,~fence))",497,1.0,1,True,",(,(,(target(~wire),type(~wire,~wire)),expression(~hasAttribute,~wire,~barbed)),expression(~on,~wire,~fence))",wire,bbox20,"[2, 208, 497, 43]",1.0,0.0,-0.0,wire,bbox20,True,3,0,,
2381903,",(,(,(target(X),type(X,~wire)),expression(~hasAttribute,X,~barbed)),expression(~on,X,~fence))",497,1.0,2,False,",(,(,(target(~fence),type(~fence,~wire)),expression(~hasAttribute,~fence,~barbed)),expression(~on,~fence,~fence))",fence,bbox15,"[0, 227, 499, 147]",0.0014553874853023244,-6.532483100891113,6.532483100891113,wire,bbox20,False,3,0,,
2381903,",(,(,(target(X),type(X,~wire)),expression(~hasAttribute,X,~barbed)),expression(~on,X,~fence))",497,1.0,3,False,",(,(,(target(~head),type(~head,~wire)),expression(~hasAttribute,~head,~barbed)),expression(~on,~head,~fence))",head,bbox17,"[242, 85, 23, 26]",4.384013890986317e-05,-10.034960746765137,10.034960746765137,wire,bbox20,False,3,0,,
2360894,",(,(,(,(target(X),type(X,~train)),expression(~hasAttribute,X,~yellow)),expression(~near,X,~tree)),expression(~near,X,~grass))",498,1.0,1,True,",(,(,(,(target(~train),type(~train,~train)),expression(~hasAttribute,~train,~yellow)),expression(~near,~train,~tree)),expression(~near,~train,~grass))",train,bbox8,"[47, 85, 333, 155]",0.0024557826536680217,-6.009309768676758,6.009309768676758,train,bbox8,True,1,0,,
2395254,",(,(,(,(target(X),type(X,~person)),expression(~hasAttribute,X,~swinging)),expression(~holding,X,~bat)),expression(~hasAttribute,~bat,~wood))",499,1.0,1,True,",(,(,(,(target(~batter),type(~batter,~person)),expression(~hasAttribute,~batter,~swinging)),expression(~holding,~batter,~bat)),expression(~hasAttribute,~bat,~wood))",batter,bbox9,"[48, 70, 190, 292]",2.1697123993471343e-05,-10.738330841064453,10.738330841064453,batter,bbox9,True,1,0,,
2392888,",(,(,(,(target(X),type(X,~hat)),expression(~hasAttribute,X,~white)),expression(~rightOf,X,~jacket)),expression(~hasAttribute,~jacket,~red))",500,1.0,1,True,",(,(,(,(target(~hat),type(~hat,~hat)),expression(~hasAttribute,~hat,~white)),expression(~rightOf,~hat,~jacket)),expression(~hasAttribute,~jacket,~red))",hat,bbox2,"[160, 236, 119, 97]",0.002206712409228726,-6.116251468658447,6.116251468658447,hat,bbox2,True,2,0,,
2392888,",(,(,(,(target(X),type(X,~hat)),expression(~hasAttribute,X,~white)),expression(~rightOf,X,~jacket)),expression(~hasAttribute,~jacket,~red))",500,1.0,2,False,",(,(,(,(target(~jacket),type(~jacket,~hat)),expression(~hasAttribute,~jacket,~white)),expression(~rightOf,~jacket,~jacket)),expression(~hasAttribute,~jacket,~red))",jacket,bbox1,"[0, 223, 89, 107]",0.00011433357721207994,-9.076390266418457,9.076390266418457,hat,bbox2,False,2,0,,
2399971,",(,(,(,(target(X),type(X,~graffiti)),expression(~hasAttribute,X,~white)),expression(~on,X,~floor)),expression(~hasAttribute,~floor,~concrete))",501,1.0,1,True,",(,(,(,(target(~graffiti),type(~graffiti,~graffiti)),expression(~hasAttribute,~graffiti,~white)),expression(~on,~graffiti,~floor)),expression(~hasAttribute,~floor,~concrete))",graffiti,bbox2,"[256, 191, 207, 69]",1.0,0.0,-0.0,graffiti,bbox2,True,1,0,,
2335718,",(,(,(,(,(target(X),type(X,~roof)),expression(~hasAttribute,X,~white)),expression(~rightOf,X,~tree)),expression(~hasAttribute,~tree,~white)),expression(~leftOf,~tree,~door))",502,1.0,1,True,,NONE,,,0.0,-inf,inf,,,,1,0,,
2396504,",(,(,(,(target(X),type(X,~shirt)),expression(~hasAttribute,X,~dark)),expression(~leftOf,X,~wall)),expression(~leftOf,X,~person))",503,1.0,1,True,",(,(,(,(target(~shirt),type(~shirt,~shirt)),expression(~hasAttribute,~shirt,~dark)),expression(~leftOf,~shirt,~wall)),expression(~leftOf,~shirt,~person))",shirt,bbox2,"[0, 0, 185, 183]",1.4139338473859163e-05,-11.166549682617188,11.166549682617188,shirt,bbox2,True,1,0,,
2369578,",(,(,(target(X),type(X,~car)),expression(~hasAttribute,X,~blue)),expression(~on,X,~road))",504,1.0,1,True,",(,(,(target(~car),type(~car,~car)),expression(~hasAttribute,~car,~blue)),expression(~on,~car,~road))",car,bbox4,"[318, 90, 182, 164]",1.0,0.0,-0.0,car,bbox4,True,2,0,,
2369578,",(,(,(target(X),type(X,~car)),expression(~hasAttribute,X,~blue)),expression(~on,X,~road))",504,1.0,2,False,",(,(,(target(~fence),type(~fence,~car)),expression(~hasAttribute,~fence,~blue)),expression(~on,~fence,~road))",fence,bbox12,"[0, 93, 145, 55]",0.10813131995634213,-2.2244088649749756,2.2244088649749756,car,bbox4,False,2,0,,
2356317,",(,(,(,(target(X),type(X,~bathtub)),expression(~hasAttribute,X,~white)),expression(~rightOf,X,~sink)),expression(~hasAttribute,~sink,~chrome))",505,1.0,1,True,",(,(,(,(target(~bathtub),type(~bathtub,~bathtub)),expression(~hasAttribute,~bathtub,~white)),expression(~rightOf,~bathtub,~sink)),expression(~hasAttribute,~sink,~chrome))",bathtub,bbox15,"[89, 294, 285, 152]",0.0015951799644731929,-6.440768718719482,6.440768718719482,bathtub,bbox17,True,4,0,,
2356317,",(,(,(,(target(X),type(X,~bathtub)),expression(~hasAttribute,X,~white)),expression(~rightOf,X,~sink)),expression(~hasAttribute,~sink,~chrome))",505,1.0,2,False,",(,(,(,(target(~window),type(~window,~bathtub)),expression(~hasAttribute,~window,~white)),expression(~rightOf,~window,~sink)),expression(~hasAttribute,~sink,~chrome))",window,bbox13,"[204, 60, 129, 161]",0.00038776553523877825,-7.855109691619873,7.855109691619873,bathtub,bbox17,False,4,0,,
2356317,",(,(,(,(target(X),type(X,~bathtub)),expression(~hasAttribute,X,~white)),expression(~rightOf,X,~sink)),expression(~hasAttribute,~sink,~chrome))",505,1.0,3,False,",(,(,(,(target(~floor),type(~floor,~bathtub)),expression(~hasAttribute,~floor,~white)),expression(~rightOf,~floor,~sink)),expression(~hasAttribute,~sink,~chrome))",floor,bbox9,"[49, 418, 294, 79]",0.0003857422830089862,-7.8603410720825195,7.8603410720825195,bathtub,bbox17,False,4,0,,
2356317,",(,(,(,(target(X),type(X,~bathtub)),expression(~hasAttribute,X,~white)),expression(~rightOf,X,~sink)),expression(~hasAttribute,~sink,~chrome))",505,1.0,4,False,",(,(,(,(target(~wall),type(~wall,~bathtub)),expression(~hasAttribute,~wall,~white)),expression(~rightOf,~wall,~sink)),expression(~hasAttribute,~sink,~chrome))",wall,bbox11,"[68, 14, 292, 281]",0.00038556317069418904,-7.860805511474609,7.860805511474609,bathtub,bbox17,False,4,0,,
2344798,",(,(,(,(target(X),type(X,~shirt)),expression(~hasAttribute,X,~printed)),expression(~rightOf,X,~bench)),expression(~hasAttribute,~bench,~green))",506,1.0,1,True,,NONE,,,0.0,-inf,inf,,,,1,1,shirts,
2393273,",(,(,(,(,(target(X),type(X,~window)),expression(~hasAttribute,X,~transparent)),expression(~above,X,~bridge)),expression(~above,~bridge,~water)),expression(~hasAttribute,~water,~rippled))",507,1.0,1,True,",(,(,(,(,(target(~window),type(~window,~window)),expression(~hasAttribute,~window,~transparent)),expression(~above,~window,~bridge)),expression(~above,~bridge,~water)),expression(~hasAttribute,~water,~rippled))",window,bbox2,"[336, 0, 163, 316]",1.0,0.0,-0.0,window,bbox2,True,4,0,,
2393273,",(,(,(,(,(target(X),type(X,~window)),expression(~hasAttribute,X,~transparent)),expression(~above,X,~bridge)),expression(~above,~bridge,~water)),expression(~hasAttribute,~water,~rippled))",507,1.0,2,False,",(,(,(,(,(target(~water),type(~water,~window)),expression(~hasAttribute,~water,~transparent)),expression(~above,~water,~bridge)),expression(~above,~bridge,~water)),expression(~hasAttribute,~water,~rippled))",water,bbox6,"[62, 192, 437, 87]",0.0003755622237442708,-7.887086391448975,7.887086391448975,window,bbox2,False,4,0,,
2393273,",(,(,(,(,(target(X),type(X,~window)),expression(~hasAttribute,X,~transparent)),expression(~above,X,~bridge)),expression(~above,~bridge,~water)),expression(~hasAttribute,~water,~rippled))",507,1.0,3,False,",(,(,(,(,(target(~sky),type(~sky,~window)),expression(~hasAttribute,~sky,~transparent)),expression(~above,~sky,~bridge)),expression(~above,~bridge,~water)),expression(~hasAttribute,~water,~rippled))",sky,bbox1,"[62, 92, 175, 86]",0.00036497947413006337,-7.9156694412231445,7.9156694412231445,window,bbox2,False,4,0,,
2393273,",(,(,(,(,(target(X),type(X,~window)),expression(~hasAttribute,X,~transparent)),expression(~above,X,~bridge)),expression(~above,~bridge,~water)),expression(~hasAttribute,~water,~rippled))",507,1.0,4,False,",(,(,(,(,(target(~sign),type(~sign,~window)),expression(~hasAttribute,~sign,~transparent)),expression(~above,~sign,~bridge)),expression(~above,~bridge,~water)),expression(~hasAttribute,~water,~rippled))",sign,bbox4,"[203, 278, 114, 54]",0.00033615853944079534,-7.997927665710449,7.997927665710449,window,bbox2,False,4,0,,
2350568,",(,(,(,(target(X),type(X,~umbrella)),expression(~hasAttribute,X,~red)),expression(~rightOf,X,~chair)),expression(~hasAttribute,~chair,~metal))",508,1.0,1,True,",(,(,(,(target(~umbrella),type(~umbrella,~umbrella)),expression(~hasAttribute,~umbrella,~red)),expression(~rightOf,~umbrella,~chair)),expression(~hasAttribute,~chair,~metal))",umbrella,bbox1,"[262, 0, 238, 331]",0.0015951799644731929,-6.440768718719482,6.440768718719482,umbrella,bbox1,True,1,0,,
2356977,",(,(,(target(X),type(X,~carrot)),expression(~hasAttribute,X,~cooked)),expression(~leftOf,X,~cabbage))",509,1.0,1,True,",(,(,(target(~carrot),type(~carrot,~carrot)),expression(~hasAttribute,~carrot,~cooked)),expression(~leftOf,~carrot,~cabbage))",carrot,bbox1,"[151, 170, 138, 63]",0.004371620656415446,-5.432621479034424,5.432621479034424,carrot,bbox7,True,1,0,,
2325180,",(,(,(,(target(X),type(X,~zebra)),expression(~hasAttribute,X,~white)),expression(~rightOf,X,~fur)),expression(~on,X,~grass))",510,1.0,1,True,,NONE,,,0.0,-inf,inf,,,,1,0,,
2394821,",(,(,(,(target(X),type(X,~shirt)),expression(~hasAttribute,X,~blue)),expression(~rightOf,X,~person)),expression(~leftOf,X,~person))",511,1.0,1,True,,NONE,,,0.0,-inf,inf,,,,1,0,,
2352124,",(,(,(target(X),type(X,~tree)),expression(~hasAttribute,X,~orange)),expression(~leftOf,X,~bush))",512,1.0,1,True,",(,(,(target(~trees),type(~trees,~tree)),expression(~hasAttribute,~trees,~orange)),expression(~leftOf,~trees,~bush))",trees,bbox5,"[2, 0, 177, 111]",1.1195724006503813e-05,-11.399978637695312,11.399978637695312,trees,bbox5,True,5,0,,
2352124,",(,(,(target(X),type(X,~tree)),expression(~hasAttribute,X,~orange)),expression(~leftOf,X,~bush))",512,1.0,2,False,",(,(,(target(~zebra),type(~zebra,~tree)),expression(~hasAttribute,~zebra,~orange)),expression(~leftOf,~zebra,~bush))",zebra,bbox9,"[182, 109, 55, 91]",9.660239749745566e-08,-16.15266227722168,16.15266227722168,trees,bbox5,False,5,0,,
2352124,",(,(,(target(X),type(X,~tree)),expression(~hasAttribute,X,~orange)),expression(~leftOf,X,~bush))",512,1.0,3,False,",(,(,(target(~plants),type(~plants,~tree)),expression(~hasAttribute,~plants,~orange)),expression(~leftOf,~plants,~bush))",plants,bbox1,"[296, 83, 25, 21]",3.044336263516861e-08,-17.307397842407227,17.307397842407227,trees,bbox5,False,5,0,,
2352124,",(,(,(target(X),type(X,~tree)),expression(~hasAttribute,X,~orange)),expression(~leftOf,X,~bush))",512,1.0,4,False,",(,(,(target(~orange),type(~orange,~tree)),expression(~hasAttribute,~orange,~orange)),expression(~leftOf,~orange,~bush))",orange,att2,attribute,2.5257407774446985e-08,-17.4941463470459,17.4941463470459,trees,bbox5,False,5,0,,
2352124,",(,(,(target(X),type(X,~tree)),expression(~hasAttribute,X,~orange)),expression(~leftOf,X,~bush))",512,1.0,5,False,",(,(,(target(~bushes),type(~bushes,~tree)),expression(~hasAttribute,~bushes,~orange)),expression(~leftOf,~bushes,~bush))",bushes,bbox4,"[326, 85, 51, 19]",1.903124884521037e-08,-17.777183532714844,17.777183532714844,trees,bbox5,False,5,0,,
2378201,",(,(,(,(target(X),type(X,~basket)),expression(~hasAttribute,X,~black)),expression(~on,X,~table)),expression(~hasAttribute,~table,~round))",513,1.0,1,True,",(,(,(,(target(~basket),type(~basket,~basket)),expression(~hasAttribute,~basket,~black)),expression(~on,~basket,~table)),expression(~hasAttribute,~table,~round))",basket,bbox7,"[132, 75, 211, 83]",0.9889684202322115,-0.011092878878116608,0.011092878878116608,basket,bbox7,True,3,0,,
2378201,",(,(,(,(target(X),type(X,~basket)),expression(~hasAttribute,X,~black)),expression(~on,X,~table)),expression(~hasAttribute,~table,~round))",513,1.0,2,False,",(,(,(,(target(~bottle),type(~bottle,~basket)),expression(~hasAttribute,~bottle,~black)),expression(~on,~bottle,~table)),expression(~hasAttribute,~table,~round))",bottle,bbox1,"[14, 0, 102, 224]",0.7974484360424279,-0.22633810341358185,0.22633810341358185,basket,bbox7,False,3,0,,
2378201,",(,(,(,(target(X),type(X,~basket)),expression(~hasAttribute,X,~black)),expression(~on,X,~table)),expression(~hasAttribute,~table,~round))",513,1.0,3,False,",(,(,(,(target(~tires),type(~tires,~basket)),expression(~hasAttribute,~tires,~black)),expression(~on,~tires,~table)),expression(~hasAttribute,~table,~round))",tires,bbox13,"[370, 0, 130, 145]",0.0012027381319883446,-6.723154544830322,6.723154544830322,basket,bbox7,False,3,0,,
